2016-12-09 11:11:08,556 INFO	[default-akka.actor.default-dispatcher-6] BgpAnnouncementValidator Completed validating 695172 BGP announcements with 172 RTR prefixes in 0.452 seconds
2016-12-09 11:11:08,556 INFO	[default-akka.actor.default-dispatcher-6] RTRServer Sending Notify with serial 2 to all clients
2016-12-09 11:11:12,270 INFO	[default-akka.actor.default-dispatcher-9] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30003/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30003
2016-12-09 11:11:12,278 INFO	[default-akka.actor.default-dispatcher-13] CacheStore Updated validationTime for 14 objects.
2016-12-09 11:11:12,287 INFO	[default-akka.actor.default-dispatcher-6] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/1639/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/1639
2016-12-09 11:11:12,287 INFO	[default-akka.actor.default-dispatcher-4] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/2432/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/2432
2016-12-09 11:11:12,287 INFO	[default-akka.actor.default-dispatcher-3] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/2490/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/2490
2016-12-09 11:11:12,287 INFO	[default-akka.actor.default-dispatcher-5] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/1003/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/1003
2016-12-09 11:11:12,436 INFO	[default-akka.actor.default-dispatcher-13] ValidationProcess Finished validating APNIC from AFRINIC RPKI Root, 14 valid objects; spent 51.776s.
2016-12-09 11:11:12,464 INFO	[default-akka.actor.default-dispatcher-13] BgpAnnouncementValidator Started validating 695172 BGP announcements with 172 RTR prefixes.
2016-12-09 11:11:13,158 INFO	[default-akka.actor.default-dispatcher-13] BgpAnnouncementValidator Completed validating 695172 BGP announcements with 172 RTR prefixes in 0.691 seconds
2016-12-09 11:11:13,159 INFO	[default-akka.actor.default-dispatcher-13] RTRServer Sending Notify with serial 3 to all clients
2016-12-09 11:11:14,903 INFO	[default-akka.actor.default-dispatcher-9] CacheStore Updated validationTime for 32 objects.
2016-12-09 11:11:15,076 INFO	[default-akka.actor.default-dispatcher-9] ValidationProcess Finished validating APNIC from RIPE RPKI Root, 32 valid objects; spent 54.366s.
2016-12-09 11:11:15,101 INFO	[default-akka.actor.default-dispatcher-9] BgpAnnouncementValidator Started validating 695172 BGP announcements with 172 RTR prefixes.
2016-12-09 11:11:15,363 INFO	[default-akka.actor.default-dispatcher-12] CacheStore Updated validationTime for 143 objects.
2016-12-09 11:11:15,430 INFO	[default-akka.actor.default-dispatcher-9] BgpAnnouncementValidator Completed validating 695172 BGP announcements with 172 RTR prefixes in 0.327 seconds
2016-12-09 11:11:15,430 INFO	[default-akka.actor.default-dispatcher-9] RTRServer Sending Notify with serial 4 to all clients
2016-12-09 11:11:15,814 INFO	[default-akka.actor.default-dispatcher-12] ValidationProcess Finished validating APNIC from ARIN RPKI Root, 143 valid objects; spent 54.799s.
2016-12-09 11:11:15,851 INFO	[default-akka.actor.default-dispatcher-12] BgpAnnouncementValidator Started validating 695172 BGP announcements with 191 RTR prefixes.
2016-12-09 11:11:16,219 INFO	[default-akka.actor.default-dispatcher-12] BgpAnnouncementValidator Completed validating 695172 BGP announcements with 191 RTR prefixes in 0.366 seconds
2016-12-09 11:11:16,219 INFO	[default-akka.actor.default-dispatcher-12] RTRServer Sending Notify with serial 5 to all clients
2016-12-09 11:11:22,448 INFO	[default-akka.actor.default-dispatcher-28] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/699/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/699
2016-12-09 11:11:22,448 INFO	[default-akka.actor.default-dispatcher-26] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30228/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30228
2016-12-09 11:11:22,448 INFO	[default-akka.actor.default-dispatcher-32] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/1562/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/1562
2016-12-09 11:11:22,449 INFO	[default-akka.actor.default-dispatcher-34] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/598/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/598
2016-12-09 11:11:22,449 INFO	[default-akka.actor.default-dispatcher-10] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30279/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30279
2016-12-09 11:11:22,449 INFO	[default-akka.actor.default-dispatcher-15] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30193/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30193
2016-12-09 11:11:22,449 INFO	[default-akka.actor.default-dispatcher-14] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30155/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30155
2016-12-09 11:11:22,450 INFO	[default-akka.actor.default-dispatcher-3] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30156/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30156
2016-12-09 11:11:22,450 INFO	[default-akka.actor.default-dispatcher-13] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/285/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/285
2016-12-09 11:11:22,450 INFO	[default-akka.actor.default-dispatcher-23] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/12207/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/12207
2016-12-09 11:11:22,450 INFO	[default-akka.actor.default-dispatcher-36] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30091/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30091
2016-12-09 11:11:22,451 INFO	[default-akka.actor.default-dispatcher-29] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/11207/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/11207
2016-12-09 11:11:22,451 INFO	[default-akka.actor.default-dispatcher-30] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/545/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/545
2016-12-09 11:11:22,452 INFO	[default-akka.actor.default-dispatcher-31] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30058/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30058
2016-12-09 11:11:22,453 INFO	[default-akka.actor.default-dispatcher-17] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/207/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/207
